pattern,level_price,timestamp
ложный пробой (ЛП),60230.9,2026-07-01 19:00:00
ложный пробой (ЛП),60230.9,2026-07-01 22:00:00
ложный пробой (ЛП),60635.0,2026-07-01 22:00:00
ложный пробой (ЛП),60699.9,2026-07-01 22:00:00
ложный пробой (ЛП),60770.0,2026-07-01 22:00:00
пробой вниз,60230.9,2026-07-01 23:00:00
ложный пробой (ЛП),60635.0,2026-07-01 23:00:00
ложный пробой (ЛП),60699.9,2026-07-01 23:00:00
ложный пробой (ЛП),60925.7,2026-07-01 23:00:00
ложный пробой (ЛП),60770.0,2026-07-01 23:00:00
ложный пробой (ЛП),60064.2,2026-07-01 23:00:00
ложный пробой (ЛП),60538.9,2026-07-01 23:00:00
ложный пробой (ЛП),60846.4,2026-07-01 23:00:00
