pattern,level_price,timestamp
пробой вверх,63367.0,2026-08-13 19:00:00
ложный пробой (ЛП),63162.7,2026-08-13 19:00:00
ложный пробой (ЛП),63280.0,2026-08-13 19:00:00
ложный пробой (ЛП),63405.3,2026-08-13 20:00:00
ложный пробой (ЛП),63405.3,2026-08-13 21:00:00
ложный пробой (ЛП),63405.3,2026-08-13 22:00:00
пробой вниз,63520.0,2026-08-14 02:00:00
ложный пробой (ЛП),63365.0,2026-08-14 04:00:00
ложный пробой (ЛП),63296.0,2026-08-14 04:00:00
ложный пробой (ЛП),63280.0,2026-08-14 04:00:00
ложный пробой (ЛП),63296.0,2026-08-14 05:00:00
ложный пробой (ЛП),63280.0,2026-08-14 05:00:00
