type,price,timestamp
resistance,67726.7,2026-02-28 22:00:00
resistance,66842.0,2026-02-19 01:00:00
resistance,66935.8,2026-02-19 02:00:00
resistance,66970.0,2026-02-19 03:00:00
resistance,67042.5,2026-02-19 04:00:00
resistance,67290.1,2026-02-19 06:00:00
support,65715.0,2026-02-19 13:00:00
support,65600.0,2026-02-19 14:00:00
resistance,67469.0,2026-02-20 00:00:00
resistance,67993.7,2026-02-20 05:00:00
resistance,68197.7,2026-02-20 09:00:00
resistance,68288.0,2026-02-20 10:00:00
resistance,68282.2,2026-02-21 09:00:00
resistance,68620.3,2026-02-21 14:00:00
resistance,68685.8,2026-02-21 15:00:00
support,67531.0,2026-02-22 13:00:00
support,67307.4,2026-02-22 14:00:00
support,67266.6,2026-02-22 15:00:00
support,67112.2,2026-02-22 17:00:00
support,66668.0,2026-02-23 00:00:00
support,64232.0,2026-02-23 01:00:00
support,64111.2,2026-02-23 17:00:00
support,64020.5,2026-02-23 19:00:00
support,63850.0,2026-02-23 20:00:00
support,63381.1,2026-02-24 01:00:00
support,63251.7,2026-02-24 03:00:00
support,62820.4,2026-02-24 04:00:00
support,62666.0,2026-02-24 05:00:00
support,62400.0,2026-02-24 13:00:00
resistance,66311.9,2026-02-25 01:00:00
resistance,66662.6,2026-02-25 13:00:00
resistance,66995.0,2026-02-25 14:00:00
resistance,67554.8,2026-02-25 15:00:00
resistance,68299.9,2026-02-25 16:00:00
resistance,68874.4,2026-02-25 17:00:00
resistance,69513.9,2026-02-25 18:00:00
resistance,70090.9,2026-02-25 21:00:00
support,67238.0,2026-02-26 14:00:00
support,66731.0,2026-02-26 15:00:00
support,66446.4,2026-02-26 16:00:00
support,65913.8,2026-02-27 11:00:00
support,65706.4,2026-02-27 12:00:00
support,65626.4,2026-02-27 13:00:00
support,65439.0,2026-02-27 16:00:00
support,65093.0,2026-02-27 17:00:00
support,64888.0,2026-02-27 22:00:00
support,62975.6,2026-02-28 06:00:00
resistance,66191.6,2026-02-28 18:00:00
resistance,66665.6,2026-02-28 19:00:00
resistance,67137.7,2026-02-28 20:00:00
resistance,67726.7,2026-02-28 22:00:00
resistance,68181.3,2026-03-01 02:00:00
