pattern,level_price,timestamp
ложный пробой (ЛП),66666.0,2026-02-11 19:00:00
ложный пробой (ЛП),66123.0,2026-02-11 19:00:00
пробой вверх,67700.0,2026-02-11 19:00:00
ложный пробой (ЛП),67336.0,2026-02-11 19:00:00
ложный пробой (ЛП),66523.7,2026-02-11 19:00:00
ложный пробой (ЛП),66339.6,2026-02-11 19:00:00
ложный пробой (ЛП),67700.0,2026-02-11 20:00:00
ложный пробой (ЛП),67336.0,2026-02-11 20:00:00
ложный пробой (ЛП),67700.0,2026-02-11 21:00:00
ложный пробой (ЛП),67336.0,2026-02-11 21:00:00
пробой вверх,67700.0,2026-02-11 21:00:00
ложный пробой (ЛП),67336.0,2026-02-11 21:00:00
ложный пробой (ЛП),67700.0,2026-02-11 22:00:00
ложный пробой (ЛП),67700.0,2026-02-11 23:00:00
пробой вниз,67336.0,2026-02-11 23:00:00
ложный пробой (ЛП),67700.0,2026-02-11 23:00:00
пробой вниз,67336.0,2026-02-11 23:00:00
