type,price,timestamp
resistance,77288.0,2026-05-23 20:00:00
resistance,77378.8,2026-05-23 21:00:00
resistance,77528.5,2026-05-24 10:00:00
support,76050.2,2026-05-24 21:00:00
resistance,77654.9,2026-05-25 06:00:00
resistance,77733.0,2026-05-25 09:00:00
resistance,77750.4,2026-05-25 14:00:00
resistance,77876.5,2026-05-25 15:00:00
support,76529.1,2026-05-26 00:00:00
support,76455.1,2026-05-26 02:00:00
support,76430.0,2026-05-26 03:00:00
resistance,78066.7,2026-05-26 14:00:00
support,76230.0,2026-05-26 15:00:00
support,76155.5,2026-05-26 16:00:00
support,75806.2,2026-05-26 17:00:00
support,75730.8,2026-05-26 18:00:00
support,75626.0,2026-05-26 22:00:00
support,75561.3,2026-05-27 03:00:00
support,75267.6,2026-05-27 04:00:00
support,74835.0,2026-05-27 13:00:00
support,74710.0,2026-05-27 14:00:00
support,74633.2,2026-05-27 17:00:00
support,74621.1,2026-05-27 18:00:00
support,74310.0,2026-05-27 21:00:00
support,74222.0,2026-05-27 22:00:00
support,74210.0,2026-05-27 23:00:00
support,74116.6,2026-05-28 01:00:00
support,74061.1,2026-05-28 02:00:00
support,73031.3,2026-05-28 03:00:00
support,72678.1,2026-05-28 04:00:00
support,72554.0,2026-05-28 14:00:00
support,72870.2,2026-05-29 13:00:00
support,72436.9,2026-05-29 14:00:00
resistance,74159.0,2026-05-29 15:00:00
resistance,74299.0,2026-05-29 17:00:00
resistance,74069.3,2026-05-30 14:00:00
resistance,74119.8,2026-05-30 18:00:00
resistance,74244.7,2026-05-31 01:00:00
support,73668.0,2026-05-31 10:00:00
support,73467.1,2026-05-31 14:00:00
support,73353.0,2026-05-31 16:00:00
support,76688.2,2026-05-21 13:00:00
resistance,77379.8,2026-05-21 15:00:00
resistance,78056.0,2026-05-21 17:00:00
support,77074.5,2026-05-22 13:00:00
support,76715.1,2026-05-22 14:00:00
support,76531.3,2026-05-22 15:00:00
support,76031.5,2026-05-22 18:00:00
support,75620.0,2026-05-22 19:00:00
support,75428.6,2026-05-22 22:00:00
support,75300.0,2026-05-22 23:00:00
support,75180.0,2026-05-23 00:00:00
support,74200.0,2026-05-23 07:00:00
resistance,75999.4,2026-05-23 18:00:00
resistance,77288.0,2026-05-23 20:00:00
resistance,77378.8,2026-05-23 21:00:00
resistance,77528.5,2026-05-24 10:00:00
support,76050.2,2026-05-24 21:00:00
resistance,77654.9,2026-05-25 06:00:00
resistance,77733.0,2026-05-25 09:00:00
resistance,77750.4,2026-05-25 14:00:00
resistance,77876.5,2026-05-25 15:00:00
support,76529.1,2026-05-26 00:00:00
support,76455.1,2026-05-26 02:00:00
support,76430.0,2026-05-26 03:00:00
resistance,78066.7,2026-05-26 14:00:00
support,76230.0,2026-05-26 15:00:00
support,76155.5,2026-05-26 16:00:00
support,75806.2,2026-05-26 17:00:00
support,75730.8,2026-05-26 18:00:00
support,75626.0,2026-05-26 22:00:00
support,75561.3,2026-05-27 03:00:00
support,75267.6,2026-05-27 04:00:00
support,74835.0,2026-05-27 13:00:00
support,74710.0,2026-05-27 14:00:00
support,74633.2,2026-05-27 17:00:00
support,74621.1,2026-05-27 18:00:00
support,74310.0,2026-05-27 21:00:00
support,74222.0,2026-05-27 22:00:00
support,74210.0,2026-05-27 23:00:00
support,74116.6,2026-05-28 01:00:00
support,74061.1,2026-05-28 02:00:00
support,73031.3,2026-05-28 03:00:00
support,72678.1,2026-05-28 04:00:00
support,72554.0,2026-05-28 14:00:00
support,72870.2,2026-05-29 13:00:00
support,72436.9,2026-05-29 14:00:00
resistance,74159.0,2026-05-29 15:00:00
resistance,74299.0,2026-05-29 17:00:00
resistance,74069.3,2026-05-30 14:00:00
resistance,74119.8,2026-05-30 18:00:00
resistance,74244.7,2026-05-31 01:00:00
support,73668.0,2026-05-31 10:00:00
support,73467.1,2026-05-31 14:00:00
support,73353.0,2026-05-31 16:00:00
resistance,77379.8,2026-05-21 15:00:00
resistance,78056.0,2026-05-21 17:00:00
support,77074.5,2026-05-22 13:00:00
support,76715.1,2026-05-22 14:00:00
support,76531.3,2026-05-22 15:00:00
support,76031.5,2026-05-22 18:00:00
support,75620.0,2026-05-22 19:00:00
support,75428.6,2026-05-22 22:00:00
support,75300.0,2026-05-22 23:00:00
support,75180.0,2026-05-23 00:00:00
support,74200.0,2026-05-23 07:00:00
resistance,75999.4,2026-05-23 18:00:00
resistance,77288.0,2026-05-23 20:00:00
resistance,77378.8,2026-05-23 21:00:00
resistance,77528.5,2026-05-24 10:00:00
support,76050.2,2026-05-24 21:00:00
resistance,77654.9,2026-05-25 06:00:00
resistance,77733.0,2026-05-25 09:00:00
resistance,77750.4,2026-05-25 14:00:00
resistance,77876.5,2026-05-25 15:00:00
support,76529.1,2026-05-26 00:00:00
support,76455.1,2026-05-26 02:00:00
support,76430.0,2026-05-26 03:00:00
resistance,78066.7,2026-05-26 14:00:00
support,76230.0,2026-05-26 15:00:00
support,76155.5,2026-05-26 16:00:00
support,75806.2,2026-05-26 17:00:00
support,75730.8,2026-05-26 18:00:00
support,75626.0,2026-05-26 22:00:00
support,75561.3,2026-05-27 03:00:00
support,75267.6,2026-05-27 04:00:00
support,74835.0,2026-05-27 13:00:00
support,74710.0,2026-05-27 14:00:00
support,74633.2,2026-05-27 17:00:00
support,74621.1,2026-05-27 18:00:00
support,74310.0,2026-05-27 21:00:00
support,74222.0,2026-05-27 22:00:00
support,74210.0,2026-05-27 23:00:00
support,74116.6,2026-05-28 01:00:00
support,74061.1,2026-05-28 02:00:00
support,73031.3,2026-05-28 03:00:00
support,72678.1,2026-05-28 04:00:00
support,72554.0,2026-05-28 14:00:00
support,72870.2,2026-05-29 13:00:00
support,72436.9,2026-05-29 14:00:00
resistance,74159.0,2026-05-29 15:00:00
resistance,74299.0,2026-05-29 17:00:00
resistance,74069.3,2026-05-30 14:00:00
resistance,74119.8,2026-05-30 18:00:00
resistance,74244.7,2026-05-31 01:00:00
support,73668.0,2026-05-31 10:00:00
support,73467.1,2026-05-31 14:00:00
support,73353.0,2026-05-31 16:00:00
resistance,77379.8,2026-05-21 15:00:00
resistance,78056.0,2026-05-21 17:00:00
support,77074.5,2026-05-22 13:00:00
support,76715.1,2026-05-22 14:00:00
support,76531.3,2026-05-22 15:00:00
support,76031.5,2026-05-22 18:00:00
support,75620.0,2026-05-22 19:00:00
support,75428.6,2026-05-22 22:00:00
support,75300.0,2026-05-22 23:00:00
support,75180.0,2026-05-23 00:00:00
support,74200.0,2026-05-23 07:00:00
resistance,75999.4,2026-05-23 18:00:00
resistance,77288.0,2026-05-23 20:00:00
resistance,77378.8,2026-05-23 21:00:00
resistance,77528.5,2026-05-24 10:00:00
support,76050.2,2026-05-24 21:00:00
resistance,77654.9,2026-05-25 06:00:00
resistance,77733.0,2026-05-25 09:00:00
resistance,77750.4,2026-05-25 14:00:00
resistance,77876.5,2026-05-25 15:00:00
support,76529.1,2026-05-26 00:00:00
support,76455.1,2026-05-26 02:00:00
support,76430.0,2026-05-26 03:00:00
resistance,78066.7,2026-05-26 14:00:00
support,76230.0,2026-05-26 15:00:00
support,76155.5,2026-05-26 16:00:00
support,75806.2,2026-05-26 17:00:00
support,75730.8,2026-05-26 18:00:00
support,75626.0,2026-05-26 22:00:00
support,75561.3,2026-05-27 03:00:00
support,75267.6,2026-05-27 04:00:00
support,74835.0,2026-05-27 13:00:00
support,74710.0,2026-05-27 14:00:00
support,74633.2,2026-05-27 17:00:00
support,74621.1,2026-05-27 18:00:00
support,74310.0,2026-05-27 21:00:00
support,74222.0,2026-05-27 22:00:00
support,74210.0,2026-05-27 23:00:00
support,74116.6,2026-05-28 01:00:00
support,74061.1,2026-05-28 02:00:00
support,73031.3,2026-05-28 03:00:00
support,72678.1,2026-05-28 04:00:00
support,72554.0,2026-05-28 14:00:00
support,72870.2,2026-05-29 13:00:00
support,72436.9,2026-05-29 14:00:00
resistance,74159.0,2026-05-29 15:00:00
resistance,74299.0,2026-05-29 17:00:00
resistance,74069.3,2026-05-30 14:00:00
resistance,74119.8,2026-05-30 18:00:00
resistance,74244.7,2026-05-31 01:00:00
support,73668.0,2026-05-31 10:00:00
support,73467.1,2026-05-31 14:00:00
support,73353.0,2026-05-31 16:00:00
resistance,77765.5,2026-05-21 20:00:00
resistance,77776.0,2026-05-21 21:00:00
support,77288.0,2026-05-22 01:00:00
resistance,77776.0,2026-05-22 03:00:00
resistance,77866.6,2026-05-22 04:00:00
support,77220.0,2026-05-22 07:00:00
support,77171.7,2026-05-22 08:00:00
support,77171.4,2026-05-22 09:00:00
support,77140.0,2026-05-22 11:00:00
support,77074.5,2026-05-22 13:00:00
support,76715.1,2026-05-22 14:00:00
support,76531.3,2026-05-22 15:00:00
support,76031.5,2026-05-22 18:00:00
support,75620.0,2026-05-22 19:00:00
support,75428.6,2026-05-22 22:00:00
support,75300.0,2026-05-22 23:00:00
support,75180.0,2026-05-23 00:00:00
support,74200.0,2026-05-23 07:00:00
resistance,75999.4,2026-05-23 18:00:00
resistance,77288.0,2026-05-23 20:00:00
resistance,77378.8,2026-05-23 21:00:00
resistance,77528.5,2026-05-24 10:00:00
support,76050.2,2026-05-24 21:00:00
resistance,77654.9,2026-05-25 06:00:00
resistance,77733.0,2026-05-25 09:00:00
resistance,77750.4,2026-05-25 14:00:00
resistance,77876.5,2026-05-25 15:00:00
support,76529.1,2026-05-26 00:00:00
support,76455.1,2026-05-26 02:00:00
support,76430.0,2026-05-26 03:00:00
resistance,78066.7,2026-05-26 14:00:00
support,76230.0,2026-05-26 15:00:00
support,76155.5,2026-05-26 16:00:00
support,75806.2,2026-05-26 17:00:00
support,75730.8,2026-05-26 18:00:00
support,75626.0,2026-05-26 22:00:00
support,75561.3,2026-05-27 03:00:00
support,75267.6,2026-05-27 04:00:00
support,74835.0,2026-05-27 13:00:00
support,74710.0,2026-05-27 14:00:00
support,74633.2,2026-05-27 17:00:00
support,74621.1,2026-05-27 18:00:00
support,74310.0,2026-05-27 21:00:00
support,74222.0,2026-05-27 22:00:00
support,74210.0,2026-05-27 23:00:00
support,74116.6,2026-05-28 01:00:00
support,74061.1,2026-05-28 02:00:00
support,73031.3,2026-05-28 03:00:00
support,72678.1,2026-05-28 04:00:00
support,72554.0,2026-05-28 14:00:00
support,72870.2,2026-05-29 13:00:00
support,72436.9,2026-05-29 14:00:00
resistance,74159.0,2026-05-29 15:00:00
resistance,74299.0,2026-05-29 17:00:00
resistance,74069.3,2026-05-30 14:00:00
resistance,74119.8,2026-05-30 18:00:00
resistance,74244.7,2026-05-31 01:00:00
support,73668.0,2026-05-31 10:00:00
support,73467.1,2026-05-31 14:00:00
support,73353.0,2026-05-31 16:00:00
support,73235.0,2026-06-01 01:00:00
support,73166.9,2026-06-01 02:00:00
resistance,77639.7,2026-05-22 01:00:00
support,77288.0,2026-05-22 01:00:00
resistance,77700.0,2026-05-22 02:00:00
resistance,77776.0,2026-05-22 03:00:00
resistance,77866.6,2026-05-22 04:00:00
support,77220.0,2026-05-22 07:00:00
support,77171.7,2026-05-22 08:00:00
support,77171.4,2026-05-22 09:00:00
support,77140.0,2026-05-22 11:00:00
support,77074.5,2026-05-22 13:00:00
support,76715.1,2026-05-22 14:00:00
support,76531.3,2026-05-22 15:00:00
support,76031.5,2026-05-22 18:00:00
support,75620.0,2026-05-22 19:00:00
support,75428.6,2026-05-22 22:00:00
support,75300.0,2026-05-22 23:00:00
support,75180.0,2026-05-23 00:00:00
support,74200.0,2026-05-23 07:00:00
resistance,75999.4,2026-05-23 18:00:00
resistance,77288.0,2026-05-23 20:00:00
resistance,77378.8,2026-05-23 21:00:00
resistance,77528.5,2026-05-24 10:00:00
support,76050.2,2026-05-24 21:00:00
resistance,77654.9,2026-05-25 06:00:00
resistance,77733.0,2026-05-25 09:00:00
resistance,77750.4,2026-05-25 14:00:00
resistance,77876.5,2026-05-25 15:00:00
support,76529.1,2026-05-26 00:00:00
support,76455.1,2026-05-26 02:00:00
support,76430.0,2026-05-26 03:00:00
resistance,78066.7,2026-05-26 14:00:00
support,76230.0,2026-05-26 15:00:00
support,76155.5,2026-05-26 16:00:00
support,75806.2,2026-05-26 17:00:00
support,75730.8,2026-05-26 18:00:00
support,75626.0,2026-05-26 22:00:00
support,75561.3,2026-05-27 03:00:00
support,75267.6,2026-05-27 04:00:00
support,74835.0,2026-05-27 13:00:00
support,74710.0,2026-05-27 14:00:00
support,74633.2,2026-05-27 17:00:00
support,74621.1,2026-05-27 18:00:00
support,74310.0,2026-05-27 21:00:00
support,74222.0,2026-05-27 22:00:00
support,74210.0,2026-05-27 23:00:00
support,74116.6,2026-05-28 01:00:00
support,74061.1,2026-05-28 02:00:00
support,73031.3,2026-05-28 03:00:00
support,72678.1,2026-05-28 04:00:00
support,72554.0,2026-05-28 14:00:00
support,72870.2,2026-05-29 13:00:00
support,72436.9,2026-05-29 14:00:00
resistance,74159.0,2026-05-29 15:00:00
resistance,74299.0,2026-05-29 17:00:00
resistance,74069.3,2026-05-30 14:00:00
resistance,74119.8,2026-05-30 18:00:00
resistance,74244.7,2026-05-31 01:00:00
support,73668.0,2026-05-31 10:00:00
support,73467.1,2026-05-31 14:00:00
support,73353.0,2026-05-31 16:00:00
support,73235.0,2026-06-01 01:00:00
support,73166.9,2026-06-01 02:00:00
support,72924.7,2026-06-01 06:00:00
support,72665.0,2026-06-01 07:00:00
support,72588.0,2026-06-01 08:00:00
resistance,77515.7,2026-05-22 07:00:00
support,77220.0,2026-05-22 07:00:00
support,77171.7,2026-05-22 08:00:00
support,77171.4,2026-05-22 09:00:00
support,77140.0,2026-05-22 11:00:00
resistance,77549.9,2026-05-22 12:00:00
support,77074.5,2026-05-22 13:00:00
support,76715.1,2026-05-22 14:00:00
support,76531.3,2026-05-22 15:00:00
support,76031.5,2026-05-22 18:00:00
support,75620.0,2026-05-22 19:00:00
support,75428.6,2026-05-22 22:00:00
support,75300.0,2026-05-22 23:00:00
support,75180.0,2026-05-23 00:00:00
support,74200.0,2026-05-23 07:00:00
resistance,75999.4,2026-05-23 18:00:00
resistance,77288.0,2026-05-23 20:00:00
resistance,77378.8,2026-05-23 21:00:00
resistance,77528.5,2026-05-24 10:00:00
support,76050.2,2026-05-24 21:00:00
resistance,77654.9,2026-05-25 06:00:00
resistance,77733.0,2026-05-25 09:00:00
resistance,77750.4,2026-05-25 14:00:00
resistance,77876.5,2026-05-25 15:00:00
support,76529.1,2026-05-26 00:00:00
support,76455.1,2026-05-26 02:00:00
support,76430.0,2026-05-26 03:00:00
resistance,78066.7,2026-05-26 14:00:00
support,76230.0,2026-05-26 15:00:00
support,76155.5,2026-05-26 16:00:00
support,75806.2,2026-05-26 17:00:00
support,75730.8,2026-05-26 18:00:00
support,75626.0,2026-05-26 22:00:00
support,75561.3,2026-05-27 03:00:00
support,75267.6,2026-05-27 04:00:00
support,74835.0,2026-05-27 13:00:00
support,74710.0,2026-05-27 14:00:00
support,74633.2,2026-05-27 17:00:00
support,74621.1,2026-05-27 18:00:00
support,74310.0,2026-05-27 21:00:00
support,74222.0,2026-05-27 22:00:00
support,74210.0,2026-05-27 23:00:00
support,74116.6,2026-05-28 01:00:00
support,74061.1,2026-05-28 02:00:00
support,73031.3,2026-05-28 03:00:00
support,72678.1,2026-05-28 04:00:00
support,72554.0,2026-05-28 14:00:00
support,72870.2,2026-05-29 13:00:00
support,72436.9,2026-05-29 14:00:00
resistance,74159.0,2026-05-29 15:00:00
resistance,74299.0,2026-05-29 17:00:00
resistance,74069.3,2026-05-30 14:00:00
resistance,74119.8,2026-05-30 18:00:00
resistance,74244.7,2026-05-31 01:00:00
support,73668.0,2026-05-31 10:00:00
support,73467.1,2026-05-31 14:00:00
support,73353.0,2026-05-31 16:00:00
support,73235.0,2026-06-01 01:00:00
support,73166.9,2026-06-01 02:00:00
support,72924.7,2026-06-01 06:00:00
support,72665.0,2026-06-01 07:00:00
support,72588.0,2026-06-01 08:00:00
support,72555.0,2026-06-01 10:00:00
support,72235.7,2026-06-01 11:00:00
support,71878.1,2026-06-01 12:00:00
support,71343.2,2026-06-01 13:00:00
