pattern,level_price,timestamp
пробой вниз,69681.8,2026-03-20 19:00:00
ложный пробой (ЛП),69555.1,2026-03-20 19:00:00
ложный пробой (ЛП),69681.8,2026-03-20 19:00:00
ложный пробой (ЛП),69555.1,2026-03-20 19:00:00
ложный пробой (ЛП),69681.8,2026-03-20 20:00:00
ложный пробой (ЛП),70400.0,2026-03-20 21:00:00
ложный пробой (ЛП),70250.2,2026-03-20 21:00:00
ложный пробой (ЛП),70517.2,2026-03-20 22:00:00
ложный пробой (ЛП),70517.2,2026-03-20 22:00:00
ложный пробой (ЛП),70400.0,2026-03-20 22:00:00
ложный пробой (ЛП),70250.2,2026-03-20 22:00:00
ложный пробой (ЛП),70452.8,2026-03-20 22:00:00
ложный пробой (ЛП),70448.2,2026-03-20 22:00:00
ложный пробой (ЛП),70517.2,2026-03-20 22:00:00
ложный пробой (ЛП),70517.2,2026-03-20 22:00:00
ложный пробой (ЛП),70400.0,2026-03-20 22:00:00
ложный пробой (ЛП),70250.2,2026-03-20 22:00:00
ложный пробой (ЛП),70452.8,2026-03-20 22:00:00
ложный пробой (ЛП),70448.2,2026-03-20 22:00:00
пробой вниз,70517.2,2026-03-20 23:00:00
пробой вниз,70517.2,2026-03-20 23:00:00
ложный пробой (ЛП),70778.8,2026-03-20 23:00:00
пробой вниз,70517.2,2026-03-20 23:00:00
пробой вниз,70517.2,2026-03-20 23:00:00
ложный пробой (ЛП),70778.8,2026-03-20 23:00:00
ложный пробой (ЛП),70517.2,2026-03-21 02:00:00
ложный пробой (ЛП),70517.2,2026-03-21 02:00:00
ложный пробой (ЛП),70452.8,2026-03-21 02:00:00
ложный пробой (ЛП),70448.2,2026-03-21 02:00:00
ложный пробой (ЛП),70778.8,2026-03-21 05:00:00
ложный пробой (ЛП),70778.8,2026-03-21 06:00:00
ложный пробой (ЛП),70778.8,2026-03-21 07:00:00
ложный пробой (ЛП),70778.8,2026-03-21 07:00:00
ложный пробой (ЛП),70778.8,2026-03-21 08:00:00
ложный пробой (ЛП),70517.2,2026-03-21 09:00:00
ложный пробой (ЛП),70517.2,2026-03-21 09:00:00
ложный пробой (ЛП),70452.8,2026-03-21 09:00:00
ложный пробой (ЛП),70448.2,2026-03-21 09:00:00
ложный пробой (ЛП),70517.2,2026-03-21 09:00:00
ложный пробой (ЛП),70517.2,2026-03-21 09:00:00
ложный пробой (ЛП),70452.8,2026-03-21 09:00:00
ложный пробой (ЛП),70448.2,2026-03-21 09:00:00
ложный пробой (ЛП),70517.2,2026-03-21 10:00:00
ложный пробой (ЛП),70517.2,2026-03-21 10:00:00
ложный пробой (ЛП),70517.2,2026-03-21 10:00:00
ложный пробой (ЛП),70517.2,2026-03-21 10:00:00
ложный пробой (ЛП),70812.1,2026-03-21 14:00:00
пробой вверх,70778.8,2026-03-21 14:00:00
ложный пробой (ЛП),71055.3,2026-03-21 15:00:00
ложный пробой (ЛП),70778.8,2026-03-21 15:00:00
ложный пробой (ЛП),70930.0,2026-03-21 15:00:00
ложный пробой (ЛП),71055.3,2026-03-21 15:00:00
ложный пробой (ЛП),70778.8,2026-03-21 15:00:00
ложный пробой (ЛП),70930.0,2026-03-21 15:00:00
ложный пробой (ЛП),71055.3,2026-03-21 15:00:00
ложный пробой (ЛП),70778.8,2026-03-21 15:00:00
ложный пробой (ЛП),70930.0,2026-03-21 15:00:00
пробой вниз,70517.2,2026-03-21 16:00:00
пробой вниз,70517.2,2026-03-21 16:00:00
пробой вниз,70400.0,2026-03-21 16:00:00
пробой вниз,70452.8,2026-03-21 16:00:00
пробой вниз,70448.2,2026-03-21 16:00:00
ложный пробой (ЛП),70250.2,2026-03-21 17:00:00
ложный пробой (ЛП),70250.2,2026-03-21 17:00:00
