pattern,level_price,timestamp
ложный пробой (ЛП),81972.0,2026-05-11 20:00:00
пробой вверх,81792.4,2026-05-11 22:00:00
ложный пробой (ЛП),81688.0,2026-05-11 23:00:00
ложный пробой (ЛП),81792.4,2026-05-11 23:00:00
ложный пробой (ЛП),81688.0,2026-05-12
ложный пробой (ЛП),81076.5,2026-05-12 04:00:00
ложный пробой (ЛП),81047.8,2026-05-12 04:00:00
ложный пробой (ЛП),80888.0,2026-05-12 09:00:00
ложный пробой (ЛП),80786.1,2026-05-12 09:00:00
ложный пробой (ЛП),80895.0,2026-05-12 09:00:00
ложный пробой (ЛП),80746.5,2026-05-12 11:00:00
ложный пробой (ЛП),80649.9,2026-05-12 11:00:00
ложный пробой (ЛП),80770.7,2026-05-12 11:00:00
ложный пробой (ЛП),80746.5,2026-05-12 13:00:00
ложный пробой (ЛП),80888.0,2026-05-12 13:00:00
пробой вниз,80786.1,2026-05-12 13:00:00
пробой вниз,80666.1,2026-05-12 13:00:00
ложный пробой (ЛП),80649.9,2026-05-12 13:00:00
ложный пробой (ЛП),80770.7,2026-05-12 13:00:00
ложный пробой (ЛП),80895.0,2026-05-12 13:00:00
ложный пробой (ЛП),80430.0,2026-05-12 16:00:00
ложный пробой (ЛП),80465.4,2026-05-12 16:00:00
ложный пробой (ЛП),80597.4,2026-05-12 16:00:00
ложный пробой (ЛП),80221.0,2026-05-12 16:00:00
ложный пробой (ЛП),80520.0,2026-05-12 16:00:00
ложный пробой (ЛП),80541.8,2026-05-12 16:00:00
ложный пробой (ЛП),80228.0,2026-05-12 16:00:00
ложный пробой (ЛП),80221.0,2026-05-12 18:00:00
ложный пробой (ЛП),80010.4,2026-05-12 18:00:00
ложный пробой (ЛП),80520.0,2026-05-12 18:00:00
ложный пробой (ЛП),80541.8,2026-05-12 18:00:00
ложный пробой (ЛП),80228.0,2026-05-12 18:00:00
ложный пробой (ЛП),80457.8,2026-05-12 18:00:00
ложный пробой (ЛП),80338.3,2026-05-12 18:00:00
ложный пробой (ЛП),80338.3,2026-05-12 18:00:00
ложный пробой (ЛП),80135.0,2026-05-12 18:00:00
