pattern,level_price,timestamp
ложный пробой (ЛП),65682.4,2026-03-27 19:00:00
ложный пробой (ЛП),65531.1,2026-03-27 19:00:00
ложный пробой (ЛП),65943.8,2026-03-27 20:00:00
ложный пробой (ЛП),65682.4,2026-03-27 20:00:00
ложный пробой (ЛП),65943.8,2026-03-27 20:00:00
ложный пробой (ЛП),65682.4,2026-03-27 20:00:00
ложный пробой (ЛП),65943.8,2026-03-27 21:00:00
ложный пробой (ЛП),65943.8,2026-03-27 23:00:00
ложный пробой (ЛП),66214.0,2026-03-28
ложный пробой (ЛП),66170.5,2026-03-28
ложный пробой (ЛП),65943.8,2026-03-28
ложный пробой (ЛП),66214.0,2026-03-28 04:00:00
ложный пробой (ЛП),66170.5,2026-03-28 04:00:00
ложный пробой (ЛП),66214.0,2026-03-28 05:00:00
ложный пробой (ЛП),66170.5,2026-03-28 05:00:00
ложный пробой (ЛП),66214.0,2026-03-28 10:00:00
пробой вниз,66214.0,2026-03-28 10:00:00
пробой вниз,66170.5,2026-03-28 10:00:00
ложный пробой (ЛП),66170.5,2026-03-28 11:00:00
ложный пробой (ЛП),66214.0,2026-03-28 11:00:00
ложный пробой (ЛП),66170.5,2026-03-28 11:00:00
ложный пробой (ЛП),66214.0,2026-03-28 12:00:00
ложный пробой (ЛП),66170.5,2026-03-28 12:00:00
ложный пробой (ЛП),66214.0,2026-03-28 13:00:00
